nickname,userProvince,userLevelName,userClientShow,isMobile,score,evaluation,creationTime,referenceTime,days,referenceId,content
"j***t","","银牌会员","","False","5","好评","2016-03-14 11:58:38","2016-03-07 12:15:29","7","1015650","货到了，谢谢你。挺喜欢的，好京东 非常不错的一次购物体验，*，值了！"
"j***8","四川","银牌会员","来自京东Android客户端","True","5","好评","2016-06-30 17:25:57","2016-05-05 12:39:18","56","1015650","确认晚了，速度很快， 真心不错的，非常好，还会继续光顾的"
"钟晓红模特","","铜牌会员","来自京东iPhone客户端","True","5","好评","2016-11-16 13:41:40","2016-11-15 12:18:38","1","1015650","质量很好，物流很快，服务安装都很OK"
"j***3","四川","金牌会员","来自京东Android客户端","True","5","好评","2016-06-09 01:30:02","2016-05-29 13:18:16","11","1015650","已经在京东上面买几次大家电了，品质杠杠滴。值得信赖!"
"j***2","安徽","银牌会员","","False","5","好评","2016-06-08 18:47:29","2016-05-05 12:49:31","34","1015650","很满意，卖家态度和服务都很好，值得购买，以后还会再来。"
"j***e","海南","铜牌会员","来自京东Android客户端","True","5","好评","2016-06-30 15:37:42","2016-05-05 13:42:36","56","1015650","价格很实惠，质量也不错，买来送给朋友了，朋友很喜欢。"
"j***8","四川","银牌会员","来自京东Android客户端","True","5","好评","2016-06-30 17:26:29","2016-05-05 12:46:22","56","1015650","质量挺好的，快递很快，客服服务态度挺好的，全五分好评"
"j***3","新疆","银牌会员","来自京东Android客户端","True","5","好评","2016-06-30 17:14:50","2016-05-05 12:47:56","56","1015650","质量挺好的，快递很快，客服服务态度挺好的，全五分好评"
"林***平","广东","钻石会员","来自京东iPhone客户端","True","5","好评","2016-08-13 15:54:40","2016-08-04 15:11:15","9","1015650","速度很快，物流不错。还未安装等安装后再评价！"
"谢***w","甘肃","金牌会员","","False","5","好评","2015-09-26 09:23:36","2015-09-21 01:03:11","5","1015650","觉得自己眼光还是不错的，很好看！非常不错的一次购物体验，请*帮忙代下单还能再便宜3%，值了！"
"8***龙","","钻石会员","","False","5","好评","2016-06-08 23:36:54","2016-06-01 04:00:16","7","1015650","很好很不错，很喜欢这个东西！京东买东西速度就是快！！爽，很好！"
"j***u","","银牌会员","","False","5","好评","2016-04-15 02:36:08","2016-03-07 12:48:45","39","1015650","呵，货真不错，老婆很喜欢！非常不错的一次购物体验，*值了！"
"j***a","吉林","铜牌会员","来自京东Android客户端","True","5","好评","2016-06-30 15:38:02","2016-05-05 13:46:48","56","1015650","超乎想象的好，物超所值， 和商场里的质量差不多。"
"Z***x","","铜牌会员","来自微信购物","False","5","好评","2016-11-15 14:11:48","2016-11-11 07:47:28","4","1015650","挺满意的，送货快，安装员太度特好，"
"j***i","湖南","钻石会员","来自京东iPhone客户端","True","5","好评","2016-06-18 13:40:43","2016-03-24 15:13:52","86","1015650","海尔是个大牌子了，洗衣机质量好也好用，价格又实惠"
"j***鱼","广西","钻石会员","来自京东iPhone客户端","True","5","好评","2016-11-09 22:05:34","2016-08-06 21:05:26","95","1015650","质量保证价格最低，不错的一次购物"
"j***9","北京","铜牌会员","来自京东Android客户端","True","5","好评","2016-07-07 15:08:58","2016-06-17 01:01:28","20","1015650","不错，顶一个，谁要你这么诚信呢。。呵呵谢谢咯！"
"j***凡","四川","金牌会员","来自京东Android客户端","True","5","好评","2016-11-01 17:57:32","2016-10-30 19:33:23","2","1015650","相信品牌的力量，相信京东～～～给力"
"j***d","","银牌会员","来自京东iPhone客户端","True","5","好评","2016-06-08 19:37:01","2016-06-04 09:11:36","4","1015650","重量级的家电，用料十足啊！安装服务态度很棒，赞！"
"8***冬","","钻石会员","来自京东iPhone客户端","True","5","好评","2016-10-24 11:58:53","2016-10-21 12:25:12","3","1015650","很不错，大赞京东，服务，价格都很好"
"l***8","四川","钻石会员","来自京东Android客户端","True","5","好评","2016-06-11 08:04:56","2016-06-03 18:34:49","8","1015650","价格便宜，送货到家，服务一流，洗衣机洗得也很干净"
"j***v","","铜牌会员","","False","5","好评","2016-04-18 23:01:50","2016-03-07 12:35:02","42","1015650","挺特别的,再来光顾&hellip;&hellip;～非常不错的一次购物体验，*值了！"
"j***2","贵州","银牌会员","来自京东Android客户端","True","5","好评","2016-06-30 17:52:32","2016-06-17 00:56:20","13","1015650","质量不错，发货也很及时，总体上来说比较满意。"
"桃***夭","福建","钻石会员","来自京东iPhone客户端","True","5","好评","2016-06-24 13:34:02","2016-06-01 08:36:44","23","1015650","满意！非常喜欢，母亲节送我妈妈的礼物！喜欢！"
"j***4","重庆","银牌会员","","False","5","好评","2016-06-08 18:48:39","2016-05-05 13:32:22","34","1015650","一如既往的好。同事们看了都要来买了，哈哈哈。"
"4***8","","金牌会员","来自京东Android客户端","True","5","好评","2016-09-20 11:21:55","2016-07-27 07:17:40","55","1015650","很好，噪音小，稳定，一直相信京东！"
"j***b","","银牌会员","来自京东Android客户端","True","5","好评","2016-06-03 10:01:49","2016-04-25 10:01:50","39","1015650","海尔的品牌，家里好多电器都是一个牌子的，这个也一样，最后选择了海尔，质量没的说，洗的干净，省水，噪音小，非常棒！"
"j***4","四川","钻石会员","来自京东Android客户端","True","5","好评","2016-08-02 20:12:45","2016-07-27 13:49:13","6","1015650","好评，海尔的洗衣机值得信奈，洗衣机好用"
"离***漾","","PLUS会员","来自京东Android客户端","True","5","好评","2016-08-09 10:59:29","2016-06-18 00:40:09","52","1015650","还可以，价格合适，用起来也不错，赞一个"
"j***e","","银牌会员","来自京东iPhone客户端","True","5","好评","2016-07-05 19:34:30","2016-07-04 08:14:36","1","1015650","刚刚收到货，外观很大气，用了之后再做评论"
"5***军","","钻石会员","来自京东iPhone客户端","True","5","好评","2016-11-12 08:10:28","2016-10-13 11:09:35","30","1015650","挺好用，相当满意，相信京东"
"8***萍","四川","钻石会员","来自京东Android客户端","True","5","好评","2016-08-30 15:37:54","2016-08-25 12:10:00","5","1015650","功能分很啊，操作也简单,好用,谢了"
"1***4","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-30 23:28:04","2015-09-21 02:26:10","39","1015650","质量非常好,真出乎我的意料,包装非常仔细,非常感谢 ,祝生意兴隆！非常不错的一次购物体验"
"h***y","福建","PLUS会员","来自京东Android客户端","True","5","好评","2016-06-06 21:24:48","2016-06-03 11:17:03","3","1015650","发货快，体验不错，海尔售后服务好，总体满意。"
"j***0","广东","金牌会员","来自京东Android客户端","True","5","好评","2016-06-30 17:54:43","2016-06-17 00:53:58","13","1015650","图案看着很舒服，质量还行，外包装也挺不错"
"j***4","黑龙江","银牌会员","来自京东Android客户端","True","5","好评","2016-06-30 17:26:14","2016-05-05 12:43:05","56","1015650","图案看着很舒服，质量还行，外包装也挺不错"
"沐***光","四川","银牌会员","来自微信购物","False","5","好评","2016-12-26 15:06:38","2016-12-12 03:24:21","14","1015650","非常满意，服务很好。"
"吊***男","贵州","钻石会员","来自京东Android客户端","True","5","好评","2016-07-17 20:28:49","2016-06-17 07:25:07","30","1015650","家电一直都是选用海尔的，想信大牌，没错"
"j***8","陕西","银牌会员","来自京东Android客户端","True","5","好评","2016-06-30 17:15:02","2016-05-05 12:51:04","56","1015650","非常喜欢，店家服务态度很好，发货也很快。"
"x***7","江苏","钻石会员","来自京东Android客户端","True","5","好评","2016-06-20 18:30:45","2016-06-17 22:38:50","3","1015650","已经买了第六个啦，好货!送货****态度很好!"
"g***n","","PLUS会员","","False","5","好评","2016-11-29 15:15:33","2016-11-11 00:34:07","18","1015650","海尔洗衣机，值得信赖。"
"k***t","四川","PLUS会员","","False","5","好评","2016-06-18 22:57:56","2016-06-01 22:17:02","17","1015650","东西还不错，安装师傅很有耐心，讲解全面。"
"麻***杰","","金牌会员","来自京东Android客户端","True","5","好评","2016-07-06 14:50:54","2016-05-12 13:00:45","55","1015650","不错，不错。安装大哥挺尽心的。下次还来。"
"j***5","","PLUS会员","","False","5","好评","2016-05-29 17:53:02","2016-05-19 11:40:26","10","1015650","海尔大品牌质量好，京东价格给力送货快啊。。"
"j***o","","铜牌会员","来自京东Android客户端","True","5","好评","2016-09-01 12:40:23","2016-08-29 16:12:08","3","1015650","产品是好产品，只是等的时间有点长"
"1***5","广东","金牌会员","来自京东Android客户端","True","5","好评","2016-09-12 16:47:49","2016-08-27 22:58:14","16","1015650","宝贝很好，与描述相同，物超所值"
"j***4","青海","铜牌会员","来自京东Android客户端","True","5","好评","2016-06-30 15:38:17","2016-05-05 13:48:52","56","1015650","质量还可以，也还不错，价格实惠值得购买"
"b***3","","钻石会员","来自京东iPhone客户端","True","5","好评","2016-06-30 22:30:22","2016-06-28 01:38:42","2","1015650","速度快，价格便宜，下次还买！比gm强！"
"冯***淘","陕西","金牌会员","","False","5","好评","2016-07-10 13:08:19","2016-07-08 12:00:22","2","1015650","一直信赖海尔，产品质量，售后都给放心"
"H***a","四川","金牌会员","来自京东Android客户端","True","5","好评","2016-07-10 09:48:15","2016-06-30 12:32:52","10","1015650","东西很好，送货安装也快，已经在使用了"
"x***g","四川","金牌会员","来自京东Android客户端","True","5","好评","2016-06-10 20:27:10","2016-03-14 11:34:09","88","1015650","很棒，价格比电器城便宜，这款性价比很高！"
"8***明","","钻石会员","来自京东iPhone客户端","True","5","好评","2016-09-13 10:58:32","2016-09-02 20:58:12","11","1015650","可以用的！和商场的没有区别的！"
"j***e","山西","铜牌会员","来自京东Android客户端","True","5","好评","2016-06-30 15:37:47","2016-05-05 13:44:06","56","1015650","感觉，呵呵，推荐一下！价格比较超值！"
"8***u","四川","钻石会员","来自京东iPhone客户端","True","5","好评","2016-10-05 14:25:25","2016-08-30 21:19:06","36","1015650","甩干时 噪音比较大 比较大"
"m***8","上海","PLUS会员","来自京东Android客户端","True","5","好评","2016-06-01 21:04:45","2016-05-19 11:44:18","13","1015650","海尔大品牌质量好，京东价格给力送货快啊"
"沧***y","四川","银牌会员","来自京东Android客户端","True","5","好评","2016-06-20 07:21:23","2016-06-17 15:20:08","3","1015650","还没有使用过，希望能和介绍的一样棒！"
"j***0","宁夏","铜牌会员","来自京东Android客户端","True","5","好评","2016-07-07 15:08:58","2016-06-17 01:10:23","20","1015650","卖家服务真周到。以后带同事一起来。"
"j***a","海南","铜牌会员","来自京东Android客户端","True","5","好评","2016-06-30 15:37:49","2016-05-05 13:45:05","56","1015650","好，老板热情，快递给力，质量有保证！"
"j***3","北京","银牌会员","来自京东Android客户端","True","5","好评","2016-06-30 17:15:04","2016-05-05 13:30:48","56","1015650","发货速度很快，还有谢谢送的小礼物。"
"天***泪","","PLUS会员","来自京东Android客户端","True","5","好评","2016-07-02 14:17:22","2016-06-10 16:07:28","22","1015650","洗衣机大品牌，服务好，京东售后也快"
"j***5","宁夏","银牌会员","来自京东Android客户端","True","5","好评","2016-06-30 17:15:06","2016-05-05 13:40:46","56","1015650","主要发货速度很快 哈哈 下次再光顾"
